time,open,high,low,close
1660255200,20.289,20.8282,20.2468,20.786
1660514400,20.78,20.871,20.095,20.2487
1660600800,20.249,20.308,19.918,20.116
1660687200,20.134,20.272,19.703,19.762
1660773600,19.749,19.936,19.4868,19.515
1660860000,19.527,19.578,19.022,19.022
1661119200,19.02,19.152,18.723,18.971
1661205600,18.964,19.278,18.801,19.1259
1661292000,19.1258,19.226,18.961,19.1058
1661378400,19.096,19.3992,19.096,19.235
1661464800,19.2427,19.425,18.83,18.88
1661724000,18.88,18.908,18.52,18.74
1661810400,18.741,18.8422,18.352,18.399
1661896800,18.407,18.54,17.943,17.97
1661983200,17.941,17.998,17.563,17.76
1662069600,17.786,18.2852,17.7828,18.034
1662328800,18.146,18.583,17.949,17.988
1662501600,17.988,18.4722,17.8508,18.4238
1662588000,18.4442,18.736,18.329,18.521
1662674400,18.511,18.9444,18.511,18.819
1662933600,18.819,20.009,18.819,19.8078
1663020000,19.796,19.9412,19.33,19.33
1663106400,19.329,19.693,19.243,19.69
1663192800,19.6238,19.6598,19.119,19.1659
1663279200,19.159,19.618,18.787,19.56
1663538400,19.5762,19.652,19.226,19.552
1663624800,19.552,19.5772,19.07,19.2358
1663711200,19.258,19.917,19.245,19.55
1663797600,19.577,19.8552,19.254,19.6198
1663884000,19.6,19.7112,18.782,18.852
1664143200,18.8632,19.026,18.32,18.32
1664229600,18.327,18.783,18.326,18.354
1664316000,18.354,18.971,17.971,18.869
1664402400,18.887,18.907,18.501,18.804
1664488800,18.807,19.2892,18.7808,19
1664748000,18.989,20.712,18.989,20.679
1664834400,20.673,21.236,20.614,21.035
1664920800,21.032,21.0632,19.9496,20.642
1665007200,20.642,20.8651,20.367,20.641
1665093600,20.641,20.824,20.0078,20.11
1665352800,20.119,20.1772,19.5238,19.591
1665439200,19.604,19.7175,19.0704,19.142
1665525600,19.142,19.3055,18.8708,19.007
1665612000,18.993,19.305,18.463,18.858
1665698400,18.882,19.0706,18.0958,18.237
1665957600,18.25,18.9372,18.2382,18.623
1666044000,18.6508,18.9212,18.5508,18.702
1666130400,18.706,18.8062,18.373,18.44
1666216800,18.446,18.9967,18.2328,18.628
1666303200,18.631,19.415,18.2858,19.4
1666562400,19.404,19.673,19.024,19.213
1666648800,19.209,19.427,18.798,19.322
1666735200,19.324,19.7732,19.2218,19.568
1666821600,19.5718,19.6642,19.3008,19.5878
1666908000,19.588,19.6332,19.0028,19.22
1667167200,19.229,19.2502,18.909,19.106
1667253600,19.106,20.025,19.106,19.597
1667340000,19.601,20.074,19.198,19.198
1667426400,19.199,19.5402,18.84,19.451
