time,open,high,low,close,HH,HL,LH,LL,9,23,50,200,Cross Up,Cross Down,MA,Pivot High,Pivot Low,Mid,Upper,Lower,Volume,Volume MA,WT,Signal line,in/out mFlow,Stoch RSI K%,Stoch RSI D%,RSI,RSI MA,Midline,End Neutral Zone,Begin Neutral Zone,Bull Floor,Bear Ceiling
1736247600,942.9,955.6,941.85,948.15,,,,,,,927.6774108379316,937.9798324020928,0,0,927.701446391106,,,,,,3972,3156.4,62.613520674675954,50.59247068531821,27.922518041700485,72.4179072302827,48.27827134496587,65.96540949560341,59.88098963329922,50,70,30,,
1736262000,948.05,953.3,941.35,950.6,,,,,,,928.5763359031107,938.1054062090371,0,0,928.6173885354617,,,,,,4841,3209.3,69.33687260278343,60.99367765703962,23.047140418736404,92.50490900417753,69.78137867487497,67.37061174137884,60.417993479726825,50,70,30,,
1736276400,950.55,953.95,946.25,947.05,,,,,,,929.300793318675,938.1944071422805,0,0,929.3546929940433,,,,,,1295,3041.9,67.52510846812969,66.49183391519635,22.366808638290962,89.65607221379452,84.8596294827516,63.29286708998271,60.463604092328936,50,70,30,,
1736290800,950,953.95,943.15,947.25,,,,,,,930.0046837767662,938.2845125438498,0,0,930.0705052742816,,,,,,2153,2900.55,64.92625291071397,67.26274466054237,22.27683960977646,79.65437721705833,87.27178614501014,63.42717277497014,60.330279258715805,50,70,30,,
1736305200,947.15,952.8,941.65,951.05,,,,,,,930.8299902953244,938.4115323195329,0,0,930.9096850633103,,,,,,2177,2952.95,66.1945448569393,66.21530207859432,21.77924998197706,76.13873237377987,81.81639393487758,65.97451088536323,60.80744881915666,50,70,30,,
1736319600,951.1,958.15,948.9,956.55,,,,,,,931.8386181268803,938.5920145850101,0,0,931.9352976607779,,,,,,2440,2988.4,70.7192368532698,67.28001154030768,27.83569935740283,86.48266015998536,80.7585899169412,69.30673999063572,61.41476041099882,50,70,30,,
1736334000,956.5,958.1,948.45,950.4,,,,,,,932.5665154552379,938.7095069771991,0,0,932.6738857543468,,,,,,3998,3106.9,64.70147729307722,67.20508633442877,26.74534769271159,80.33245763177918,80.98461672184816,61.99554949304342,61.82460611864948,50,70,30,,
1736348400,950.45,959.8,949.95,951.05,,,,,,,933.291357986405,938.8322979525503,0,0,933.4089303241728,,,,,,4327,3225.25,60.1018765380845,65.1741968948105,30.15564883098446,68.69725297099718,78.50412358758724,62.44645597820489,61.76777965212075,50,70,30,,
1736362800,951.1,957.6,950.8,951.55,,,,,,,934.0073831634088,938.95884225153,0,0,934.1345731112059,,,,,,1774,3189.65,56.47886364103103,60.427405824064245,26.37043429983821,54.357628366505935,67.79577965642746,62.81196373739927,62.06944835015203,50,70,30,,
1736377200,955.9,959.65,948.7,950.65,,,,,,,934.6600348040595,939.0751721793755,0,0,934.7951901867576,,,,,,3124,3178.6,51.238362476880795,55.939700885332094,20.729162364136528,52.45207490774764,58.50231874841694,61.64883513511232,62.59236763718841,50,70,30,,
1736391600,950.7,955.05,948.55,950.45,,,,,,,935.2792491254689,939.1883545457499,0,0,935.4213825792873,,,,,,2649,3258.7,46.14459277252345,51.287272963478415,15.747104111813158,48.90049196063634,51.903398411629986,61.3768394248519,63.02555160263535,50,70,30,,
1736406000,950.5,956.5,947.75,953.7,,947.75,,,,,936.0016315127054,939.3327490278817,0,0,936.1525272761158,,,,,,2965,3281.45,49.01498753390314,48.79931426110246,21.167574657056832,47.19344248583253,49.51533645140552,64.14519927227227,63.659868821953765,50,70,30,,
1736420400,953.65,957.1,948.05,952.1,,,,,,,936.6329400808346,939.4597863509874,0,0,936.7904261850712,,,,,,3447,3357.2,46.20959345685473,47.12305792109377,17.904894035176667,33.69475207514602,43.26289550720497,61.79685164270929,63.883413733407345,50,70,30,,
1736434800,953.75,959.8,951.05,958.15,,,,,,,937.4767463521745,939.645758626102,0,0,937.6448091376683,,,,,,2819,3334.35,55.96304626055902,50.39587575043896,20.085957855292975,41.76095303885666,40.883049199945084,66.75326287878465,64.16516211002228,50,70,30,,
1736449200,958.3,962.4,957.15,957.5,,,,,,,938.2619719854225,939.8234127691259,0,0,938.4390167721616,,,,,,899,2863.4,58.973631388873635,53.71542370209579,19.03515728864174,43.01847209065232,39.491392401551686,65.76604599312695,64.1509218598454,50,70,30,,
1736463600,955.75,961.5,954.65,959.8,,,,,,,939.1066005350137,940.0221847813734,0,0,939.2934561012752,,,,,,1590,2610.55,63.17320065221352,59.36995943388205,16.24411630316557,67.48755069448971,50.755658607999585,67.59240456661337,64.16676420450501,50,70,30,,
1736478000,961.35,962.15,955.05,958.7,,,,,,,939.8749691414838,940.2080336890215,0,0,940.0697178572242,,,,,,1312,2605.3,62.160644281221145,61.43582544076943,12.136685511771006,63.43413504104664,57.98005260872958,65.78479738243526,64.34475922539447,50,70,30,,
1736492400,958.35,965.8,954.65,961.6,,,,,,,940.7269311359354,940.4208890752004,0,0,940.9309291429353,,,,,,3098,2629.4,64.98212252782035,63.43865582041834,11.195800468383595,73.71685331671752,68.21284635075132,68.19932665070048,64.68562735937522,50,70,30,,
1736506800,961.55,967.05,945.85,958.7,967.05,,,945.85,,,941.4317573658988,940.6027707759447,0,0,941.6416919772179,,,,,,4703,2766.6,59.67196839309596,62.271578400712485,2.093394390821004,56.00801065547114,64.38633300441178,63.382434139121365,64.50047902035793,50,70,30,,
1736521200,956.7,964.05,951,957.7,,,,,,,942.0697276652753,940.7728924597661,0,0,942.2840242981291,,,,,,4699,2914.1,52.28385096742731,58.97931396278121,4.957928459281092,39.317965005386164,56.347609659191626,61.762496137102524,63.96160445939129,50,70,30,,
1736535600,957.75,961.5,949.55,953.85,,,,,,,942.5316991293821,940.9030129328033,0,0,942.7466633262039,,,,,,1215,2776.25,34.94614562626753,48.96732166226359,2.3310584363858027,10.491068423881368,35.27234802824624,55.84473874957188,63.5222608348576,50,70,30,,
1736722800,956.3,962.7,955.9,958,,,,,,,943.138299163524,941.0731322071038,0,0,943.3567967931558,,,,,,3273,2697.85,34.29596329659589,40.508653296763576,6.640354016150994,13.903715564122189,21.23758299779659,60.26435566249589,63.366396526592666,50,70,30,,
1736737200,956.7,964.05,956.6,962.65,,,,,,,943.9034639022094,941.2878274090231,0,0,944.1285249214296,,,,,,2440,2755.1,44.975760264483256,38.07262306244888,7.123480176452432,35.45372160010434,19.94950186270263,64.54640781613504,63.49028538935951,50,70,30,,
1736751600,962.45,966.7,953.35,958.15,,,,,,,944.4621515923188,941.4556102208736,0,0,944.6893839245724,,,,,,4842,2889.55,38.64227722737844,39.304666929485855,0.2823020869341377,41.34576428060323,30.234400481609914,58.02918717418481,63.231739106436116,50,70,30,,
1736766000,958.2,962.5,950.45,959.65,,,,,,,945.0577534906593,941.6366489251435,0,0,945.2878085675895,,,,,,5249,3043.15,38.79002789890169,40.80268846358779,-7.067740922355512,39.25917954849044,38.686221809732665,59.497229269964116,63.09748123822984,50,70,30,,
1736780400,961.55,962.6,951.8,952.65,,,,,,,945.3554886478883,941.7462345079779,0,0,945.5822962248859,,,,,,3186,3080.45,15.37833788517933,30.93688100381981,-8.971055103430473,15.755532970164106,32.120158933085925,50.60211968471661,62.1301184105473,50,70,30,,
1736794800,952.7,954.15,947.65,948,,,,,,,945.4591949754221,941.8084610302866,0,0,945.6790043758905,,,,,,1584,2959.75,-7.8839539782132775,15.42813726862257,-8.27739703133608,9.863490289665215,21.62606760277325,45.71296733073796,60.981269531120766,50,70,30,,
1736809200,945.25,957.9,945.25,955.2,,,,,,,945.8411873293271,941.9417101742638,0,0,946.0598442008549,,,,,,2695,2878.15,-7.123773791713835,0.12353670508406456,-4.337576265969702,11.2200033412567,12.27967553369534,53.24567150513091,60.016441575859794,50,70,30,,
1736823600,955.25,960.45,954.6,957.95,,,,,,,946.3160427281771,942.1009966401915,0,0,946.5354504328207,,,,,,1607,2869.8,1.7868645298937862,-4.406954413344447,-5.6311586557177264,26.182027064978627,15.755173565300177,55.770059159542996,59.30244251631808,50,70,30,,
1736838000,959.05,961.2,951.5,952.1,,,,,,,946.5428645819741,942.2004892109359,0,0,946.7580324155078,,,,,,3279,2877.55,-9.47683410357655,-4.9379144551322,-17.91156886103569,32.00914411200504,23.137058172746787,49.63108445211034,58.019491079567864,50,70,30,,
1736852400,952.05,952.9,938.4,938.55,,,,,,,946.2294189120927,942.1641659352051,0,0,946.4297111188876,,,,,,3910,2940.6,-35.79161787218638,-14.493862481956382,-15.836665276427425,20.789140770748336,26.326770649243997,38.939284610581495,56.10195445300688,50,70,30,,
1736866800,939.75,944.75,936.45,938.85,,,,,,,945.9400299351479,942.1311891597304,0,0,946.126522674132,,,,,,1989,2891.8,-48.03422977279008,-31.100893916184333,-16.276817410442078,6.238566097497181,19.678950326750183,39.25131763497176,54.03423952331197,50,70,30,,
1736881200,938.8,939.3,934.6,938.5,,,,,,,945.6482640553381,942.0950579243103,0,0,945.8214617671667,,,,,,155,2727.2,-54.15807589934123,-45.99464118143923,-19.120363778974237,0.49291060266716896,9.173539156970893,39.00091153577276,52.29270219450136,50,70,30,,
1736895600,932.95,941.95,932.9,935.35,,,,,,,945.2444105629719,942.0279429200882,0,0,945.40260329648,,,,,,1294,2650.95,-59.4134138853839,-53.86857318583841,-22.335345992637627,0.49291060266716896,2.4081291009438375,36.72981006765299,50.50465318954067,50,70,30,,
1736910000,935.4,936.9,931.45,932.5,,,,,,,944.7446297565808,941.9331375178983,0,0,944.8864991646209,,,,,,1691,2690.55,-63.442320058679556,-59.0046032811349,-25.673107108116696,0.08146155219640099,0.3557609191769096,34.75769720548067,48.99843593639129,50,70,30,,
1736924400,932.3,943,932.1,939.75,,,,,,,944.5487619229895,941.9114147565263,0,0,944.681039198036,,,,,,2987,2760.4,-56.873220001848466,-59.90965131530397,-26.742734687229145,9.465394679194088,3.346588944685886,43.123771269321416,47.77410847973597,50,70,30,,
1736938800,939.9,947.05,935.05,936,,,,,,,944.213516357382,941.8525947091977,0,0,944.3337976301146,,,,,,5253,2957.45,-55.86128763520118,-58.725609231909736,-17.153047615463038,16.936986217965806,8.827947483118765,40.24886304722736,46.03856956767113,50,70,30,,
1736953200,935.85,938.3,930,936.85,,,,930,,,943.9247510100337,941.8028176474146,0,0,944.03444572491,,,,,,3657,2985.4,-52.888415798410065,-55.20764114515324,-21.399250751176623,25.70545120921891,17.369277368792936,41.205649872968834,44.83688833186999,50,70,30,,
1736967600,936.95,940.6,934.05,935.55,,,,,,,943.5963294017971,941.7406005563955,0,0,943.6950678959137,,,,,,1214,2810.95,-51.70667358271412,-53.48545900544178,-18.37982718316448,24.866128825974197,22.50285541771964,40.14681266376639,43.45471571714158,50,70,30,,
1736982000,938.2,943.8,938.2,939.75,,,,,,,943.4454929546678,941.7207935856851,0,0,943.5372651800772,,,,,,2368,2694.4,-42.28485521411693,-48.95998153174704,-18.11276545495768,33.835175155650155,28.135585063614418,45.05884101497705,43.058767240731605,50,70,30,,
1736996400,939.9,940.8,936.4,939.4,,,,,,,943.2868461721317,941.6977011121957,0,0,943.3717745728741,,,,,,450,2656.15,-35.176282721332434,-43.055937172721165,-21.15893971716966,40.98380706576864,33.228370349131,44.7294057042603,42.98851283884035,50,70,30,,
1737010800,944,947.6,934.9,938.1,,,947.6,,,,943.0834404398913,941.6619030911788,0,0,943.1609035899592,,,,,,3472,2666.1,-32.88874423908726,-36.783294058178875,-14.075992498111205,46.25375673650419,40.35757965264099,43.45846723066334,42.28942681923552,50,70,30,,
1737025200,938.2,946.4,932.9,938.9,,,,,,,942.9193839520525,941.634421468381,0,0,942.9904674463608,,,,,,6124,2850.3,-28.112588790241468,-32.059205250220394,-23.722507711180043,51.71782727800318,46.318463693425336,44.50349622642076,41.4846723240125,50,70,30,,
1737039600,939,944.35,933.2,934.2,,,,,,,942.5774473264818,941.560447125412,0,0,942.6388487485063,,,,,,3388,2777.6,-38.69503371927613,-33.23212224953495,-25.037510350517422,52.29906687268217,50.09021696239651,39.844218189865344,40.78561044813786,50,70,30,,
1737054000,934.15,934.75,930.85,931,,930.85,,,,,942.1234297842668,941.4553680495372,0,0,942.1732947985661,,,,,,1088,2569.55,-50.61020722214444,-39.13927657722068,-23.458193866514435,45.70951833127162,49.90880416065232,37.00364607973713,40.64735055307755,50,70,30,,
1737068400,932.25,939,931.65,936.4,,,,,,,941.8989815574329,941.4050658798901,0,0,941.9423630066234,,,,,,2696,2545.05,-43.48174185694839,-44.26232759945632,-18.24441917086105,54.452999083447196,50.82052809580032,44.229269254351834,41.002918525890415,50,70,30,,
1737082800,936.35,939.05,931.2,932.7,,,,,,,941.5382371826316,941.3184483089459,0,0,941.5726684863585,,,,,,2789,2605.3,-48.518176726720995,-47.53670860193794,-23.88207852604002,57.46873537374585,52.543750929488226,40.77800277556988,41.12985361444735,50,70,30,,
1737097200,932.75,942.5,931.1,937.55,,,,,,,941.3818357244892,941.280951310847,0,0,941.4117617469041,,,,,,3516,2646.35,-35.16256878882643,-42.387495790831935,-17.06329558013016,83.4955952818048,65.13910991299929,46.65416704117568,41.83873625541325,50,70,30,,
1737111600,937.85,945.5,935.05,939.55,,,,,,,941.3099990294112,941.2637279147191,0,0,941.3372912770279,,,,,,4128,2772.4,-18.584514808516218,-34.08842010802121,-15.589628891722342,86.18073945301587,75.71502336952217,48.905590579718556,42.84930006785881,50,70,30,,
1737126000,941.2,942.75,934.05,941.2,,,,,,,941.3056853419833,941.263093806115,0,0,941.3317996259468,,,,,,2393,2728.1,-2.438300415484594,-18.728461337609073,-18.447786863384934,100,89.89211157827356,50.75222918508925,43.39418991898509,50,70,30,,
1737140400,941.15,941.95,935.95,936.5,,,,,,,941.1172270932781,941.2156998378949,0,0,941.1385276409089,,,,,,1199,2592.55,-6.250747428580986,-9.091187550860594,-18.13735288197259,87.75667090202357,91.31247011834648,45.686993019869696,43.782627774173825,50,70,30,,
1737327600,932.15,942.4,931.8,942.25,,,,,,,941.1616495602084,941.2259913817965,0,0,941.1829865352726,,,,,,2198,2603,9.547471759766548,0.28614130523365944,-14.691327880949416,87.75667090202357,91.83778060134905,51.99876958334452,44.55356489634352,50,70,30,,
1737342000,942.2,944.9,936.25,936.95,,,,,,,940.996486832357,941.1834442038681,0,0,941.0136670738617,,,,,,1444,2667.45,2.9596108266852905,2.085445052623621,-16.49108175416073,75.83928943173497,83.78421041192738,46.62077938190898,45.01599109049656,50,70,30,,
1737356400,936.9,945.5,933.4,939.1,,,,,,,940.9221147997156,941.16271341577,0,0,940.9371203909072,,,,,,4820,2843.75,6.428162346129409,6.31174831086042,-16.36424939957635,81.28091186225049,81.62562406533635,48.92834543258656,45.29238426318295,50,70,30,,
1737370800,939.15,943.45,934.15,935.2,,,,,,,940.6977181409032,941.103382934021,0,0,940.707635575271,,,,,,4326,2975.5,-6.5762960639278285,0.9371590362956276,-25.190880661035962,66.017308703573,74.37916999918615,45.118176093311156,45.320153576686586,50,70,30,,
1737385200,937.9,941.75,933.7,938.6,,,,,,,940.6154546843973,941.0784736510955,0,0,940.6233301522601,,,,,,2414,2946.85,-1.552611167830479,-0.5669149618762956,-21.507102905674785,70.96786288765365,72.75536115115905,48.857272213358634,45.70578250402196,50,70,30,,
1737399600,938.6,939.6,938.5,938.7,,,,,,,940.5403388144209,941.054807246607,0,0,940.5463969461697,,,,,,85,2688.45,2.8794805208975127,-1.749808903620261,-25.16608093524519,71.04659312876498,69.34392157333055,48.96739864485927,46.024632676767574,50,70,30,,
1737414000,941.3,946.6,935.3,943.3,,,,,,,940.6485608216985,941.0771474730088,0,0,940.6565410683229,,,,,,2663,2638.75,22.692175995643602,8.006348449570217,-24.908083586107693,86.31019628744247,76.10821743462039,53.88642332983766,47.027647329622745,50,70,30,,
1737428400,943.15,946.9,940.35,940.75,,,,,,,940.6525388286908,941.0738922742725,0,0,940.66027942559,,,,,,2932,2724.65,26.10484425942652,17.22550025865588,-17.63231524430705,85.8417040737325,81.06616449664666,50.95431957649825,48.024124007962826,50,70,30,,
1737442800,940.25,942,930.95,935.75,,930.95,,,,,940.4602824040363,941.0209182217922,0,0,940.4638682485664,,,,,,3278,2770.15,8.151854215079712,18.982958156716617,-15.875646281711582,71.76051752228805,81.30413929448768,45.70310040114937,48.129397661305504,50,70,30,,
1737457200,935.7,948.45,933.2,943.15,,,,,,,940.5657615254466,941.0421031151077,0,0,940.5713135186238,,,,,,3854,2940.35,21.8706081479778,18.70910220749468,-8.613790119939992,69.75359892453963,75.78527350685341,53.363500945355156,49.028361816290165,50,70,30,,
1737471600,943.2,949.25,940.15,942.2,,,,,,,940.6298493087625,941.0536244771464,0,0,940.6364609778789,,,,,,3814,2957.45,27.554067042866002,19.192176468641176,-3.377466708266425,71.31241103281012,70.94217582654595,52.34254304402083,49.434674387921966,50,70,30,,
1737486000,940.55,944.9,940.25,941.55,,,,,,,940.6659336495953,941.0585635370753,0,0,940.6730025387637,,,,,,729,2687.7,28.878392579812854,26.10102259021889,-6.779260121856964,83.47963248453922,74.84854748062968,51.614908816709374,49.628197119135585,50,70,30,,
1737500400,942.55,949.1,939.35,947.9,,,,,,,940.9496225260818,941.1266375317313,0,0,940.9620824372132,,,,,,2850,2660.8,45.63221160849668,34.02155707705852,-5.495212213880876,85.48655108228765,80.0928648665457,57.78845375638324,50.130784588513734,50,70,30,,
1737514800,947.95,950.45,942.25,944.05,,,,,,,941.0712059564315,941.1557257154951,0,0,941.0855991397246,,,,,,2943,2753.55,45.23536813369509,39.915324107334875,0.647988264814046,79.71016515402215,82.89211624028303,53.34435967807425,50.677739349814054,50,70,30,,
1737529200,943.9,950.2,940.45,947.05,,,,,,,941.305668467944,941.2143752108633,0,0,941.3241751741357,,,,,,3099,2773.7,51.68237599211045,47.516651911434074,7.814262020801408,84.11559230286439,83.10410284639143,56.172702630425725,50.97587742460558,50,70,30,,
1737543600,946.9,951.3,940.7,946.15,,,,,,,941.4956422535148,941.2634859052826,0,0,941.5172081671702,,,,,,3759,2822.2,52.24837527393349,49.72203979991301,13.079380720223298,77.05491495989115,80.29355747225925,55.09366761676607,51.58108372709537,50,70,30,,
1737558000,946.05,952.45,942.75,948,952.45,,,,,,941.7507151063181,941.3305158962747,0,0,941.7765198404834,,,,,,2750,2783.9,56.02902865020806,53.319926638750665,15.399497410156997,86.44805461000489,82.5395206242535,56.92533264045393,52.1522970990859,50,70,30,,
1737572400,947.75,950.3,944.65,945.05,,,,,,,941.880098827639,941.3675256883516,0,0,941.907459046864,,,,,,514,2603.2,48.70092322530037,52.32610904981397,16.298164608985346,78.06412387635113,80.52236448208242,53.19903780734443,52.729501507231134,50,70,30,,
1737586800,948.45,949.65,939.55,944.05,,,,,,,941.965192991261,941.3942169750347,0,0,941.9931606849894,,,,,,3192,2643.15,38.33614683100076,47.6886995688364,14.399821466481669,69.08656396217008,77.86624748284206,51.95743689388761,52.95094184155463,50,70,30,,
1737601200,943.95,945,938.05,938.4,,,,,,,941.8253815014076,941.364423771303,0,0,941.8494342575899,,,,,,1156,2641,12.82125434789382,33.28610813473165,10.784032238300085,38.012984298635935,61.721224045719076,45.4965799049637,52.703026217276374,50,70,30,,
1737615600,938.5,946.9,937.55,946.4,,,,,,,942.0047783052739,941.4145290074094,0,0,942.0314568872863,,,,,,3004,2681.3,20.549776255485572,23.902392478126714,9.08394228345972,40.87968747729261,49.32641191269957,54.183915568505,52.72427566289547,50,70,30,,
1737630000,946.5,948.7,939.8,943,,,,,,,942.0438066070279,941.4303048381815,0,0,942.0701986117948,,,,,,2565,2737.35,13.761533264412636,15.710854622597338,15.376748001087677,37.18755896065445,38.6934102455277,50.49985634454177,52.69181400347001,50,70,30,,
1737644400,943.6,948.15,938.9,944.65,,,,,,,942.1460102694974,941.4623416059608,0,0,942.173390667323,,,,,,3371,2664.9,15.391007451473808,16.567438990457337,17.084582215465645,55.39567012724265,44.48763885506327,52.198443992518904,53.15576711713926,50,70,30,,
1737658800,945.7,946.2,935.65,941.9,,935.65,,,,,942.1363628079486,941.4666964158517,0,0,942.1624550406301,,,,,,1492,2523.2,3.9235752278265483,11.025371981237662,13.454194520643469,41.7994736833111,44.794234257069434,49.1700289200928,52.856233401049096,50,70,30,,
1737673200,943.6,954.2,940,952.15,,,,,,,942.5290544625389,941.5729979440522,0,0,942.5619568390049,,,,,,2312,2518.1,28.020889456519505,15.778490711939952,15.809324784403572,61.529839457103556,52.90832775588581,58.77138259932896,53.31543622642824,50,70,30,,
1737687600,953.7,955.1,948.9,949.85,,,,,,,942.8161503659687,941.6553561734646,0,0,942.8534785654447,,,,,,1622,2594.95,36.164608009812454,22.703024231386166,14.38382106488956,70.24840543256644,57.85923952432707,56.205820386426645,53.64335848140805,50,70,30,,
1737702000,949.75,955.6,944.25,947.4,955.6,,,,,,942.9959091751464,941.7125168085545,0,0,943.0353394228268,,,,,,4974,2710.5,34.428299514891364,32.87126566040777,15.540383544196843,80.47233638978504,70.75019375981837,53.52542007986162,53.338856075942225,50,70,30,,
1737716400,947.35,953.75,944.65,947.95,,,,,,,943.1901872467092,941.7745813179221,0,0,943.2319258459138,,,,,,4176,2772.7,34.493159713037926,35.02868907924724,14.662215399480772,68.67960965173381,73.13345049136178,54.05512828416004,53.389625262091215,50,70,30,,
1737730800,948,950,943.45,947.9,,,,,,,943.3748857860539,941.8355307575447,0,0,943.4186488120772,,,,,,3230,2770.3,33.85969564142323,34.26038495645084,11.93161207629474,63.14245903431293,70.76480169194396,53.994877072983975,53.234066293702504,50,70,30,,
1737745200,947.95,951.5,942.85,942.95,,,,,,,943.3582235983655,941.8466200037383,0,0,943.3999028595941,,,,,,1232,2639.2,14.237215466683626,27.53002360704826,8.330789566428223,49.89826599667594,60.573444894240914,48.259858822557234,52.745937094116165,50,70,30,,
1737932400,937.25,947.65,937.15,944.7,,,,,,,943.4108422807825,941.8750118444971,0,0,943.4519067452104,,,,,,2817,2589.35,6.231604489708486,18.109505199271776,8.368787517685007,40.3894598977548,51.1433949762479,50.2708528992063,52.27061711259847,50,70,30,,
1737946800,944.75,946.8,937.35,942.3,,,,,,,943.3672798383989,941.8792405823627,0,0,943.405830475402,,,,,,3259,2715.85,-7.914675576134764,4.184714793419113,1.6225961603438606,24.154177944991826,38.14730127980754,47.54177191975202,51.866526692056155,50,70,30,,
1737961200,942.35,946.85,934.15,945.2,,,,934.15,,,943.4391512172851,941.9122829646278,0,0,943.4775972563859,,,,,,3378,2742.25,-6.491445944402814,-2.7248390102763644,-5.5635625472163355,31.056613291238303,31.866750377994993,51.00308099030408,51.79835841322876,50,70,30,,
1737975600,945.05,950.4,943.6,948.2,,,,,,,943.6258511695485,941.9748473132385,0,0,943.6664933661305,,,,,,3762,2783.2,7.530273392877822,-2.291949375886586,0.605582454571703,39.300287767052545,31.503693001094245,54.358124708427404,52.43132589919045,50,70,30,,
1737990000,950.05,950.3,940.55,945.35,,,,,,,943.693464849174,942.008430922062,0,0,943.7338336314853,,,,,,3743,2815.4,4.207455575664546,1.7487610080465172,-2.19556228778832,43.847997632760986,38.06829956368396,50.79938553021133,52.18957375359805,50,70,30,,
1738004400,945.3,946.1,944.05,944.65,,,,,,,943.7309760315593,942.0347151914942,0,0,943.7704802862258,,,,,,1200,2687.45,-2.3330379182179835,3.134897016774794,-5.4466222377255775,37.104864193399436,40.08438319773767,49.934672970201746,52.14920351257376,50,70,30,,
1738018800,943.1,946.25,938.3,940.8,,,,,,,943.6160357950275,942.0224294681958,0,0,943.6516610747768,,,,,,1568,2628.35,-22.141500461480202,-6.755694268011214,-8.385269619178501,16.829389221224215,32.59408368246156,45.3612086166548,51.6608295571549,50,70,30,,
1738033200,938.15,939.8,937.85,938.25,,,,,,,943.4056030187519,941.984892856572,0,0,943.4355946317858,,,,,,326,2618.95,-39.145376572289464,-21.20663831732922,-3.94427442078684,7.127434783648546,20.353896066090748,42.579523181487765,51.19007914725454,50,70,30,,
1738047600,937.85,947.85,934.8,943.45,,,,,,,943.4073440768401,941.9994710371036,0,0,943.4361708465143,,,,,,2225,2570.6,-32.46278320141153,-31.249886745060405,2.9470260975715377,16.71787780924711,13.55823393803997,49.3945633805678,50.52030634591445,50,70,30,,
1738062000,944.7,944.8,934.8,938.4,,934.8,,,,,943.2109776424542,941.9636554048936,0,0,943.2347240126537,,,,,,2729,2649.25,-44.093108209812776,-38.56708932783793,-2.442033147562526,20.582094063188297,14.809135552028001,43.940285954460805,49.64419674363118,50,70,30,,
1738076400,938.45,943.2,936.4,940.35,,,,,,,943.0987824407893,941.9475991322081,0,0,943.1193350521476,,,,,,2548,2626.45,-44.516198079371556,-40.35736316353195,0.0008530572846154882,31.43252733920251,22.91083307054599,46.40144170341267,49.1353411453134,50,70,30,,
1738090800,940.3,942.85,938.35,938.55,,,,,,,942.9203988156603,941.9137921756687,0,0,942.9365616500617,,,,,,964,2546.4,-49.497865037421604,-46.03572377553531,-3.5884138318598104,20.058128956997038,24.024250119795965,44.46104527898015,48.45004950208626,50,70,30,,
1738105200,937.75,943.15,937.75,940.1,,,,,,,942.8097949405363,941.8957444923287,0,0,942.8230991840592,,,,,,2011,2478.4,-46.491643001045944,-46.835235372613035,-4.39655756623057,27.421132383435765,26.303929559878455,46.53441701703828,47.917159498090136,50,70,30,,
1738119600,940.05,944.5,937.8,942.5,,,,,,,942.7976461193389,941.9017569849424,0,0,942.8101752166968,,,,,,789,2443.25,-32.94079243548188,-42.976766824649815,-0.011645505390148969,36.66854674137314,28.049269360602,49.66763789599903,48.01771514619311,50,70,30,,
1738134000,939.25,948.1,937.85,941,,,,,,,942.7271501930903,941.8927842786245,0,0,942.737768208029,,,,,,1678,2411.55,-29.56689866500212,-36.33311136717665,-2.2672969353584023,46.08795012295989,36.72587641592295,47.78288769563161,47.84000334593778,50,70,30,,
1738148400,943.85,949.65,942.45,946.1,,,,,,,942.8594188129691,941.9346471216232,0,0,942.8722574797079,,,,,,2211,2441,-5.389818829658985,-22.632503310047667,-3.8120115119892404,67.6163839250316,50.12429359645489,54.15309950210628,48.312241030391654,50,70,30,,
1738162800,948.05,953.35,940.35,941.5,,,,,,,942.8061082712841,941.9303222746419,0,0,942.8173671805196,,,,,,3483,2366.45,-7.994635324417701,-14.317117606359608,-7.0512282812063205,64.06871038162986,59.25768147654046,48.41588325255846,48.127441191981255,50,70,30,,
1738177200,943,949.3,940.95,945.4,,,,,,,942.9078295155474,941.9648464311131,0,0,942.9206724932988,,,,,,2550,2285.15,7.422978356136318,-1.9871585993134628,-7.2218715113402965,79.22911529010486,70.30473653225546,52.96560581076283,48.02797555643379,50,70,30,,
1738191600,942.15,955.8,942.05,953.45,,,,,,,943.3212479659181,942.0791265661269,0,0,943.3418455935669,,,,,,2348,2241.05,33.32137165802084,10.916571563246478,-7.71617289223849,79.80679514098658,74.36820693757379,60.675495009837874,48.733411947835684,50,70,30,,
1738206000,954,955.2,949.25,953.4,,,,,,,943.7164931437253,942.1917720729316,0,0,943.7441717698242,,,,,,824,2220.65,45.83203509214523,28.858795035434124,-10.29852349988387,96.46862903880488,85.16817982329879,60.609039836754484,49.49586672401802,50,70,30,,
1738220400,953.35,957.55,946.9,954.4,,,,,,,944.1354541969125,942.3132469776785,0,0,944.1704048990313,,,,,,2991,2229.35,53.28625426718327,44.14655367244978,-11.000337484745131,99.87867465503483,92.05136627827545,61.51686167583927,50.649841942531204,50,70,30,,
1738234800,954.5,967.7,953.85,960.35,,,,,,,944.7713187382101,942.4927171570051,0,0,944.81758870307,,,,,,3489,2240.85,63.3315126700376,54.149934009788694,-9.93638292734721,99.8786746550348,98.74199278295818,66.46859710425849,52.35620436558626,50,70,30,,
1738249200,960.25,971.35,959.85,965.7,,,,,,,945.5920513367116,942.7236353942488,0,0,945.6528851549472,,,,,,4549,2299.4,71.80124056937312,62.80633583553132,-4.225598651405548,100,99.91911643668989,70.18363422529372,53.8411379973524,50,70,30,,
