time,open,high,low,close
1652275800,3990.08,4049.09,3928.82,3935.19
1652362200,3903.95,3964.8,3858.87,3930.09
1652448600,3963.9,4038.88,3963.9,4023.9
1652707800,4013.02,4046.46,3983.99,4008.02
1652794200,4052,4090.72,4033.93,4088.84
1652880600,4051.98,4051.98,3911.91,3923.67
1652967000,3899,3945.96,3876.58,3900.78
1653053400,3927.76,3943.42,3810.32,3901.35
1653312600,3919.42,3981.88,3909.04,3973.76
1653399000,3942.94,3955.68,3875.13,3941.49
1653485400,3929.59,3999.33,3925.03,3978.74
1653571800,3984.6,4075.14,3984.6,4057.85
1653658200,4077.43,4158.49,4077.43,4158.23
1654003800,4151.09,4168.34,4104.88,4132.16
1654090200,4149.78,4166.54,4073.85,4101.24
1654176600,4095.41,4177.51,4074.37,4176.81
1654263000,4137.57,4142.67,4098.67,4108.55
1654522200,4134.72,4168.78,4109.18,4121.44
1654608600,4096.47,4164.86,4080.19,4160.67
1654695000,4147.12,4160.14,4107.2,4115.78
1654781400,4101.65,4119.1,4017.17,4017.81
1654867800,3974.39,3974.39,3900.16,3900.85
1655127000,3838.15,3838.15,3734.3,3749.64
1655213400,3763.52,3778.18,3705.68,3735.47
1655299800,3764.05,3837.56,3722.3,3790
1655386200,3728.18,3728.18,3639.77,3666.76
1655472600,3665.9,3707.71,3636.87,3674.85
1655818200,3715.31,3779.65,3715.31,3764.8
1655904600,3733.89,3801.79,3717.69,3759.9
1655991000,3774.71,3802.58,3743.52,3795.72
1656077400,3821.75,3913.65,3821.75,3911.73
1656336600,3920.76,3927.72,3889.66,3900.12
1656423000,3913,3945.86,3820.14,3821.54
1656509400,3825.09,3836.5,3799.02,3818.84
1656595800,3785.99,3818.99,3738.67,3785.39
1656682200,3781,3829.82,3752.1,3825.32
1657027800,3792.61,3832.19,3742.06,3831.38
1657114200,3831.98,3870.91,3809.37,3845.09
1657200600,3858.85,3910.63,3858.85,3902.63
1657287000,3888.26,3918.5,3869.34,3899.37
1657546200,3880.94,3880.94,3847.22,3854.44
1657632600,3851.95,3873.41,3802.36,3818.79
1657719000,3779.67,3829.44,3759.07,3801.77
1657805400,3763.99,3796.41,3721.56,3790.37
1657891800,3818,3863.62,3817.18,3863.17
1658151000,3883.79,3902.44,3818.63,3830.86
1658237400,3860.73,3939.81,3860.73,3936.7
1658323800,3935.32,3974.13,3922.03,3959.89
1658410200,3955.47,3999.29,3927.64,3998.94
1658496600,3998.43,4012.44,3938.86,3961.64
1658755800,3965.72,3975.3,3943.46,3966.83
1658842200,3953.22,3953.22,3910.74,3921.04
1658928600,3951.43,4039.56,3951.43,4023.62
1659015000,4026.13,4078.95,3992.97,4072.42
1659101400,4087.33,4140.15,4079.22,4130.28
1659360600,4112.38,4144.95,4096.02,4118.64
1659447000,4104.21,4140.47,4079.81,4091.2
1659533400,4107.96,4167.66,4107.96,4155.18
1659619800,4154.85,4161.29,4135.42,4151.93
1659706200,4115.87,4151.58,4107.31,4145.2
1659965400,4155.93,4186.62,4128.97,4140.05
1660051800,4133.11,4137.3,4112.09,4122.48
1660138200,4181.02,4211.03,4177.26,4210.23
1660224600,4227.4,4257.91,4201.41,4207.28
1660311000,4225.02,4280.47,4219.78,4280.14
1660570200,4269.37,4301.79,4256.9,4297.15
1660656600,4290.46,4325.28,4277.77,4305.19
1660743000,4280.4,4302.18,4253.08,4274.03
1660829400,4273.13,4292.53,4261.98,4283.73
1660915800,4266.31,4266.31,4218.7,4228.49
1661175000,4195.08,4195.08,4129.86,4138
1661261400,4133.09,4159.77,4124.03,4128.72
1661347800,4126.55,4156.56,4119.97,4140.76
1661434200,4153.26,4200.54,4147.59,4199.11
1661520600,4198.74,4203.04,4057.66,4057.66
1661779800,4034.58,4062.99,4017.42,4030.6
1661866200,4041.25,4044.98,3965.21,3986.15
1661952600,4000.67,4015.37,3954.53,3954.99
1662039000,3936.73,3970.23,3903.65,3966.86
1662125400,3994.66,4018.43,3906.21,3924.27
1662471000,3930.89,3942.55,3886.75,3908.2
1662557400,3909.43,3987.89,3906.03,3979.88
1662643800,3959.94,4010.5,3944.81,4006.19
1662730200,4022.94,4076.81,4022.94,4067.35
1662989400,4083.67,4119.28,4083.67,4110.42
1663075800,4037.12,4037.12,3921.28,3932.68
